PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
04-27-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.319114,17.974283,,17.291323,17.067514,18.350511,19.932258,24.867491,22.837708,23.11735,23.582064,23.183144,24.089619,23.713872,24.241132,23.354561,23.39952,24.187989,24.83131,24.447471,23.779588,24.267647,23.244461,21.057334,18.911355
04-28-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.974053,15.454251,,16.321751,16.10664,16.989755,22.470225,36.726318,41.768447,24.816357,81.819173,68.933973,23.019188,29.31812,29.089233,43.766302,25.69172,26.009305,25.923942,27.023171,24.622801,25.108668,26.133334,25.105852,21.167111
04-29-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.193571,18.708104,,19.594475,18.820904,20.474149,21.322312,42.099098,43.278653,36.565972,25.432727,28.180713,35.878344,56.484626,105.288737,27.559173,30.713394,29.052151,26.630537,22.711913,24.015236,27.916679,24.948802,24.310566,22.664179
03-14-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.009961,24.970451,,23.418895,23.186023,22.058124,21.335086,21.684154,27.545121,24.309013,25.531058,27.60762,32.492688,29.563265,26.530644,24.180243,23.664583,23.337961,22.786509,21.52073,23.67319,23.793635,23.889768,22.514256,20.750522
03-15-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.91384,18.091929,,18.37519,19.652523,24.036289,26.171978,29.08497,30.485879,28.054186,29.005192,28.152317,26.681769,25.236953,24.002553,20.647826,21.567456,20.873174,22.307174,22.602581,28.530805,29.254925,24.411634,23.676522,22.484552
03-16-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.179796,20.016893,,15.68806,13.195374,8.475798,12.655445,67.778685,83.118359,29.564153,28.932544,27.114274,29.765531,25.768464,26.673087,29.932252,29.502379,23.46636,23.695589,23.919826,33.588977,24.205027,24.949041,19.594921,20.911885
03-17-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.359958,16.111055,,5.139627,12.734106,17.244419,19.157115,25.56094,24.104582,23.071026,23.561455,23.644626,23.810982,22.950255,23.106686,22.874359,21.989129,22.304566,21.312877,21.271069,39.710301,34.496196,35.312862,26.540833,24.900018
03-18-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.041425,23.723707,,23.526048,23.675885,24.274818,25.533871,68.879124,146.139783,29.538669,31.549247,29.278284,26.606729,25.004566,48.479916,25.561233,22.380032,22.191262,22.710448,22.50507,130.309823,33.357649,35.435324,24.81873,24.426804
03-19-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.97562,23.739901,,23.724864,23.628049,23.667871,24.581176,25.360102,29.695709,27.923369,32.494081,28.125739,27.399828,28.430895,26.807665,26.645295,26.674435,26.730731,26.983013,27.266732,42.679921,34.485726,29.934407,25.354984,24.921325
03-20-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.203947,23.682776,,22.839265,22.655576,22.739117,22.938909,27.197206,32.998718,42.293712,42.427903,44.429355,30.870778,35.769844,29.35331,35.962793,29.857607,30.773593,24.856958,21.474288,24.486956,25.998421,25.485623,23.451356,13.246314
06-18-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.761796,17.185662,,15.777898,14.457335,14.125572,13.606816,14.085705,15.20015,21.110936,22.196418,23.401544,25.857277,25.848818,27.923647,28.38664,36.564729,44.326981,69.167797,35.996699,43.713159,28.343973,25.979395,23.23741,19.386239
06-19-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.43796,17.596121,,15.577957,13.31978,12.344772,-6.539897,9.273779,13.876757,18.368225,21.484669,23.729914,28.511249,30.186227,27.782301,27.663945,36.56645,50.843883,37.857999,36.20121,36.70806,33.564464,50.947177,22.611218,19.895855
06-20-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.433914,16.408047,,8.461024,7.144179,12.483498,12.407572,16.542506,20.567144,22.444226,24.155974,31.95615,30.235223,35.900791,36.306427,32.837233,35.322912,36.640082,38.831401,45.125617,42.611548,34.267662,30.967796,24.251808,21.442211
06-21-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.638108,20.694374,,19.354492,18.436032,18.325973,19.959321,20.966196,21.602922,22.096315,23.666375,26.182686,26.146849,26.941931,26.691664,25.989738,25.623071,26.903693,27.630923,26.970122,27.507085,24.155826,24.294433,23.238433,21.324922
06-22-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.076403,19.202713,,18.370462,16.850861,16.53098,18.459188,19.435232,21.201914,21.475959,21.582493,22.805456,23.625159,23.814078,24.594685,22.324668,18.761706,27.108491,26.757182,29.425145,29.409633,20.352852,24.623914,25.655255,21.742123
06-23-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.990973,20.035732,,19.084651,17.672573,18.469567,20.04772,21.327513,21.979765,22.352492,24.579575,25.011665,25.417294,25.891813,31.367873,30.138967,37.260583,47.39968,29.023648,26.241381,26.082018,25.488907,24.929798,23.338318,21.661072
06-24-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.124141,20.051933,,19.741369,19.12971,17.946701,19.515309,21.582168,22.785132,24.677473,30.075089,30.609504,29.425859,29.893919,47.744365,36.045859,65.956352,45.996241,47.790154,53.873062,33.940508,27.617635,26.87294,24.454955,22.580792
05-23-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.965751,16.459454,,14.064076,0.575645,9.38729,1.760785,5.167067,17.175558,22.032078,21.578065,22.68799,22.83436,22.777574,22.045248,22.124641,22.996137,23.570997,24.484167,24.305767,23.325292,21.99553,23.833337,19.478136,16.106328
05-24-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.274772,19.119039,,-19.412832,-56.191443,6.395764,6.533008,-228.289298,10.642134,16.20138,22.309115,20.844656,19.938228,17.779873,18.297325,18.860614,21.440524,20.967635,21.913324,13.947352,18.152094,18.57756,21.576998,20.875988,12.408624
05-25-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,9.142387,13.944357,,10.157986,6.216801,-53.072318,-30.616048,-161.590228,-156.546154,15.570419,13.056444,17.43823,9.542852,13.598082,13.712006,11.050124,8.99722,23.420392,15.985784,25.481917,21.724406,22.225206,22.350275,19.710804,16.476878
05-26-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.674892,11.50018,,11.284342,5.357793,11.45412,14.804195,19.48411,18.460275,23.502289,18.613795,29.593534,25.392753,14.103831,28.189626,26.814526,26.757749,19.328616,29.450617,35.30755,30.315784,31.308731,28.278346,24.123678,21.457915
05-27-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.701648,20.343559,,16.489099,12.07098,16.582907,20.898583,22.81168,23.288406,22.161682,23.699266,27.493324,29.238968,27.987873,28.094525,27.971563,30.081234,48.275222,31.136182,27.898359,21.063751,25.524018,25.792418,25.482092,23.001173
05-28-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.047929,17.463395,,6.184949,-5.033423,11.041039,18.257026,22.655442,22.097857,23.261501,26.043916,28.905013,22.872435,22.271338,23.810954,26.499369,54.638708,35.507595,32.288414,28.982266,27.49277,45.063147,34.463808,27.698416,24.118791
05-29-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.642019,21.942641,,17.297647,15.543884,15.538402,21.194581,20.330466,23.213531,25.71396,28.723013,32.415811,51.316802,53.06479,79.894026,51.607152,52.565112,54.27317,40.875736,56.487753,34.323414,38.08265,50.988258,40.444993,36.102085
09-20-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,3.633992,20.452656,,9.424803,12.84319,8.362036,17.944923,24.840359,24.393189,25.947827,28.185027,28.270301,29.390953,34.136894,39.005561,30.77962,31.163888,26.809106,40.783681,25.092528,32.885842,63.854653,38.241985,21.318435,18.511754
09-21-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.789635,14.937962,,3.00838,-7.94941,-1.01436,18.689649,-3.161631,7.933164,8.117565,25.977826,15.183817,18.019253,19.097729,34.004036,29.109238,40.697831,31.810766,37.438528,29.542391,49.143625,44.503487,34.848878,26.094818,24.741174
09-22-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.700641,23.605767,,22.366373,22.672225,17.004316,29.517115,28.175285,38.032154,38.104285,33.944625,33.566077,37.178521,36.637262,35.803366,34.973513,34.979158,33.813365,34.866269,30.942609,33.803113,37.456936,29.519601,26.019572,24.763321
09-23-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.661829,22.937549,,21.421717,20.817729,21.495666,25.940304,33.912834,28.284818,27.201944,29.983099,32.967869,38.376371,34.520269,30.734714,32.381426,31.295307,34.690285,41.497708,31.069099,33.520389,34.313959,28.372684,24.614862,23.227632
09-24-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.610995,20.655663,,18.819647,18.07531,22.098346,26.039283,29.996984,32.581278,29.295262,38.108463,37.143752,47.255442,38.496447,37.5899,39.543559,38.796728,37.687884,39.18627,34.690581,39.9391,61.9323,36.53904,26.868995,25.080714
09-25-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.240448,23.969011,,22.68101,20.125365,23.591722,27.231189,43.65331,38.770019,46.807797,44.726478,34.169913,48.151454,52.363811,51.906211,53.060863,55.539172,42.098699,46.303277,37.950639,52.296241,40.535262,33.580639,29.610196,25.646596
09-26-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.080478,23.975381,,22.734049,22.655367,23.43356,25.228627,37.387483,28.919959,29.254389,31.490908,34.250774,38.496018,61.72808,40.027931,44.902108,40.915456,46.751604,34.876907,33.263618,32.58713,33.886493,28.194374,26.232729,25.647515
12-12-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.884924,26.561708,,25.103796,25.193011,26.588316,27.66156,88.469541,39.828081,36.113621,47.755074,34.769828,34.037057,30.297723,30.344805,28.351619,27.678923,32.405294,91.600948,76.027463,37.559339,34.184553,32.954997,33.094819,44.22639
12-13-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.169189,28.289974,,28.891871,27.3711,23.571289,27.280552,26.950063,28.476922,40.847083,31.242775,29.933782,27.479322,27.136892,26.687055,26.113618,26.343322,29.966804,74.031863,31.678182,31.31076,30.488552,27.886937,27.445322,25.862433
12-14-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.411559,24.523262,,20.328339,24.164773,23.175855,22.906314,24.055633,24.096849,23.503603,23.037943,24.774404,24.549678,24.790924,25.125293,25.123648,25.061811,27.235796,33.153204,67.043503,35.023011,32.401959,26.416907,25.447099,24.225233
12-15-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.73067,18.28785,,15.649551,19.886548,12.054125,25.485144,28.589078,35.814228,31.562597,28.1295,27.910656,26.815678,26.578744,25.663618,25.613796,25.265885,27.141129,53.275665,34.216625,38.0059,47.00925,32.315974,28.446566,25.608892
12-16-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.858078,25.704241,,25.029056,25.062123,25.130078,26.282879,30.107787,32.562766,29.206806,27.937428,27.470896,27.727058,28.094659,27.3814,26.055976,26.82925,29.522304,29.572303,31.113279,29.422982,29.469679,29.94876,24.463692,26.230018
12-17-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.996033,24.212151,,23.91907,23.832122,24.500863,23.920509,28.433132,20.999779,34.15353,31.0931,29.068359,29.704418,29.367203,28.017159,26.993633,27.524166,32.488997,37.455797,38.707662,42.572136,43.849944,40.220507,36.485187,29.067512
12-18-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.227306,25.98184,,26.399604,26.471159,26.69756,27.438404,34.109295,43.917087,45.683027,43.912182,43.921072,36.144434,35.106908,34.079679,59.751505,46.599562,39.255325,36.518983,64.046852,56.258925,57.686705,78.801211,32.879264,28.386286
01-06-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.001264,24.110746,,23.972731,24.108671,24.461812,24.14682,24.934746,27.678899,22.56221,59.181221,27.147084,26.528377,27.702188,30.860153,32.347501,32.159398,30.343887,33.971976,31.998938,32.599605,34.727694,33.430065,31.078583,31.456539
01-07-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,35.496125,34.816793,,33.192334,32.65463,30.542749,31.474053,34.227772,42.412295,43.122858,41.0793,58.662859,40.715847,29.635295,30.365978,28.33589,26.190171,24.247313,27.54518,25.10131,38.326705,38.564364,35.851105,35.679475,29.563355
01-08-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,31.699296,31.041059,,36.650572,34.015358,26.995835,22.560166,24.171236,31.869705,24.169167,30.927314,62.318414,33.445411,28.571114,25.244858,24.763603,27.550384,22.199951,38.891765,32.445598,31.499243,24.044755,17.929488,24.875745,20.619097
01-09-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,8.062018,9.778556,,15.153961,13.174182,11.313343,4.586719,11.234332,25.354439,31.921208,44.823492,36.839105,67.565912,60.132666,75.998047,34.521699,36.758677,65.122328,73.307173,33.96831,34.926727,32.690746,32.127607,15.70574,22.099373
01-10-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.295799,20.128232,,21.953904,21.957501,20.783711,19.653324,28.378004,24.039907,20.557015,33.093465,22.354162,23.695076,23.854112,21.719029,23.443102,24.781888,26.508601,43.73007,30.406169,26.427354,24.098835,24.951871,22.833456,22.570907
01-11-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.834611,23.808004,,23.818686,23.898789,23.518641,23.732582,44.358646,30.415384,27.355887,24.688775,24.775901,23.562375,23.35519,22.962167,22.884819,23.252108,24.290493,24.752685,28.210952,26.713426,24.812285,23.334152,21.306877,20.773974
01-12-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.06873,21.872107,,21.322507,21.657959,21.120551,21.981618,26.980123,55.818363,26.876788,26.772092,28.135574,45.085074,25.751828,26.185308,24.975797,24.693768,24.957798,25.806346,33.559946,29.734449,29.09156,28.234567,23.521218,22.758833
10-01-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.581647,22.059233,,21.723914,20.410581,20.309336,20.627247,21.6779,22.083855,23.668374,28.106271,32.902361,23.785929,27.873648,25.810537,23.424551,25.210804,24.798981,30.335589,23.451974,45.677295,28.594566,23.1999,22.061277,20.309381
10-02-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.265366,20.347588,,20.509573,18.47018,17.952699,19.412477,19.415677,19.749543,20.835351,22.370448,22.778966,22.779796,23.348996,23.742448,25.348329,23.033633,24.476581,26.171752,24.458907,24.902951,23.724536,24.010477,21.956063,19.808225
10-03-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.893752,21.001411,,20.528522,20.448003,20.778122,26.059783,25.955501,30.342882,27.508627,39.864896,30.352005,27.256185,34.764231,28.607826,30.209485,28.663234,29.382412,65.691295,29.206414,80.179099,57.083698,33.774028,23.988604,23.494476
10-04-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.250508,22.970326,,21.112555,20.322507,22.237927,24.685489,33.371091,25.906553,25.354035,25.624517,32.174895,69.710205,25.461452,38.597454,28.482802,31.5275,27.867686,34.926947,25.128952,27.063013,25.899131,26.787252,23.330863,23.043423
10-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.289857,19.1371,,19.358485,19.548727,20.16707,18.308318,29.021813,26.968524,31.993267,42.716266,40.645897,61.473557,64.72039,32.224359,61.042326,52.885954,88.702486,32.20374,35.819356,50.63578,95.831165,72.999869,29.234982,24.200803
10-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.411751,22.629844,,22.57534,22.104675,19.504859,21.970937,85.477961,57.396286,29.84553,30.896682,39.577644,38.869053,43.93939,47.043851,42.458497,39.533582,48.224771,33.883463,31.2313,46.53701,41.151932,32.019175,27.849877,21.002558
10-07-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,11.081073,5.713776,,0.447124,6.74999,3.233465,14.736197,26.834893,29.918874,30.483057,39.126523,48.259097,39.020706,33.344206,31.197094,37.332359,28.906891,34.107125,25.748922,20.653749,27.863309,28.684478,29.482478,25.855677,23.736427
02-24-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.623321,15.22261,,15.254507,15.095899,15.702936,19.096315,22.15288,21.992923,21.355248,23.244686,23.558247,35.770866,30.395917,25.484954,24.943338,22.868508,22.701144,21.536922,25.422657,26.126137,24.655871,22.411114,20.102417,18.466002
02-25-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.344505,19.777691,,18.785587,19.430372,18.441172,18.126106,17.924654,19.988965,21.033721,26.255945,27.114434,24.477114,24.032641,22.671188,22.067707,21.637885,23.305885,23.397678,44.922644,43.853901,30.211544,25.013144,23.099825,20.909869
02-26-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.666329,21.092492,,21.754033,21.335455,20.930226,17.98802,12.565505,25.553578,17.297455,18.615887,19.385351,20.67787,19.579677,18.131499,18.561291,18.505469,18.81384,19.892655,25.215648,23.956759,26.541203,23.894329,21.297795,20.344698
02-27-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.852639,20.003009,,20.031957,21.126817,22.209632,28.587173,31.717176,33.574834,37.606611,40.650137,36.862137,24.122654,24.487247,24.527647,23.650906,23.705484,24.811662,25.705988,26.338522,24.485084,24.538684,22.612951,20.861128,19.444861
02-28-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.065795,19.883365,,20.069854,20.172358,19.575721,22.034373,26.690952,30.360033,23.469588,23.516136,24.580107,25.277706,26.90064,25.382491,31.134506,25.502698,25.057069,32.079309,37.06368,24.264951,25.610077,22.436832,20.024077,17.465884
03-01-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.274298,19.016105,,18.28972,18.514342,19.375661,19.979527,23.828936,25.52944,22.530047,24.986745,26.396745,22.465277,25.365071,24.285189,22.341708,22.757856,24.10556,26.407991,28.258701,27.552212,29.972167,23.850092,22.113158,20.753543
03-02-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.756519,20.565334,,21.404105,19.648697,20.099512,24.191187,95.021415,60.049338,32.330298,40.232491,34.325218,29.580713,30.121202,24.806255,23.388818,22.654448,23.598744,25.544182,28.859412,28.286285,44.118373,37.250536,24.83695,21.905468
04-01-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.622877,27.056744,,25.067262,27.337811,24.702582,24.643647,42.867205,37.632494,38.260731,57.573756,29.152611,46.964539,29.306092,27.268107,26.188729,24.366018,29.1083,28.006018,30.834004,47.206288,59.59349,33.045116,28.914271,21.494201
04-02-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.639222,14.79746,,23.422524,19.744837,22.268806,20.865252,15.739549,4.4672,13.078127,23.488983,22.147012,23.813336,24.032951,23.637928,23.274254,23.665573,25.035247,24.464492,25.255084,25.924655,74.654202,27.222922,23.611129,22.403633
04-03-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.538877,21.919381,,22.228166,22.587766,23.201173,26.130033,36.57199,29.887308,30.543293,33.864256,31.109871,50.98208,34.983279,42.545295,34.132139,30.414908,29.237812,32.900524,27.675501,32.041605,28.030967,28.149219,27.339944,23.750284
04-04-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.926477,20.747633,,20.237426,20.442033,21.615945,20.202049,49.455564,30.000538,28.126553,30.340079,28.421426,32.020789,36.580197,36.128227,34.25436,31.072879,46.383666,28.203397,34.745664,27.452909,36.28552,32.560478,25.900388,22.156344
04-05-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.171203,20.171129,,21.060284,19.570403,-0.618326,-9.265647,13.552782,25.528093,26.513056,28.477665,29.155116,31.770168,29.119827,35.537236,23.461162,26.798927,28.395007,23.683871,29.330889,32.224252,28.979522,25.781228,23.956388,21.649144
04-06-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.318285,21.531796,,21.619084,19.985736,19.940995,17.249366,20.506747,25.760495,28.565471,29.101917,26.067143,22.285178,10.9661,26.037554,25.279159,20.685428,19.890774,17.544415,16.981305,25.040608,32.550952,36.15839,26.277841,25.818315
04-07-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.322004,21.611218,,22.695737,22.286951,24.6307,23.203573,24.699081,33.796155,45.159703,31.074972,41.040422,34.236894,32.82842,33.133978,30.322242,26.988229,17.778083,20.972319,22.380881,19.948362,29.162215,37.203511,23.170897,29.775396
07-30-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.460789,22.08347,,20.566107,20.010018,19.654299,19.76941,19.93627,18.132554,20.800466,31.531311,32.284302,51.312349,26.212938,26.348434,26.313471,30.801101,27.70793,33.725782,27.751219,29.28627,26.062552,25.124656,24.3199,21.692803
07-31-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.559293,20.946404,,20.242226,19.108877,17.943099,18.713069,18.512566,19.100788,21.373292,22.775603,42.835237,52.932633,44.420912,56.912202,56.766989,68.710058,46.944556,34.182244,34.109028,43.060481,57.76644,27.934731,28.341961,22.740731
08-01-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.85103,21.152997,,20.235974,19.74427,20.232388,21.449233,22.220107,22.545826,27.210977,28.392551,59.593296,61.669769,38.941739,61.359945,52.207211,42.396276,37.628689,35.997502,34.585056,32.165707,33.583544,35.84473,24.963855,23.661351
08-02-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.706522,20.732285,,19.866922,19.038448,19.395796,20.8539,22.255915,23.1699,24.028819,25.67153,30.258626,30.712893,33.359738,44.571399,40.176688,96.146074,35.935813,31.79953,33.449137,31.864167,29.373752,26.653071,24.777336,23.235958
08-03-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.327885,22.21984,,21.101795,20.193321,20.574491,21.50784,22.372685,24.242304,24.729292,74.979694,64.257821,29.187662,54.162189,203.510191,51.895957,61.044638,62.834453,48.849118,38.917635,35.879872,29.485388,33.901353,26.089901,23.912167
08-04-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.481648,23.173182,,19.707662,18.095143,18.319943,20.740062,22.417693,30.304056,24.032568,26.094226,33.989985,163.106115,46.549205,54.521991,37.545663,43.19466,35.141636,43.321077,34.047443,31.201013,33.392316,35.353055,26.606212,24.120659
08-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.498023,21.824209,,20.075323,17.953085,18.607678,20.141944,21.27233,22.180613,18.675669,24.936107,28.131617,30.95218,34.123876,32.941868,35.791549,36.391515,38.115008,37.469654,31.635512,30.764099,33.380178,29.944431,24.562478,23.735857
02-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.841203,18.819336,,20.20947,19.801603,20.192714,21.668952,41.338756,36.494436,53.307252,40.158317,28.352878,24.597025,24.029603,22.561336,21.479188,21.294699,21.850241,29.996719,36.007797,29.379159,30.072542,38.644914,23.431534,22.49666
02-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.853021,22.246449,,23.226529,21.480665,21.734217,15.80435,23.695824,27.330376,23.835507,23.277096,21.046515,21.219909,19.052922,18.891621,16.301002,16.686707,16.904573,26.035747,28.024608,22.284645,22.553046,23.218171,20.596505,19.307561
02-07-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.519421,18.912194,,-7.037171,4.597835,3.088911,-9.494733,-11.619561,-22.195537,-3.949859,4.982454,6.898191,18.623839,17.643662,16.94715,17.054139,18.751848,14.271144,20.034245,23.358855,21.84964,22.066679,20.017409,20.29398,17.14779
02-08-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.470446,17.255822,,14.203219,17.392081,13.914294,19.028736,23.890488,20.865076,21.840269,22.125514,21.292373,21.115011,20.168639,20.856863,20.340211,19.564056,14.511136,25.456908,26.616039,26.854193,24.66307,21.752862,17.264774,18.694468
02-09-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.26228,19.572505,,19.446697,15.464939,18.886186,20.843275,26.220285,29.606294,29.203023,40.224894,36.094713,27.33695,24.76515,24.402434,24.094544,24.722332,25.225259,26.25661,28.007472,31.960775,31.341827,24.283204,21.866063,21.844803
02-10-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.856522,20.223587,,19.076767,20.863826,23.025836,12.802667,22.554324,25.212074,25.12027,24.817127,26.699234,23.677515,23.514434,23.651975,23.072775,24.397323,23.6679,34.333502,39.11934,28.440923,36.429605,28.956938,25.3091,25.723175
02-11-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.023145,24.997767,,22.482152,23.248182,21.657319,19.655606,32.969316,24.961649,25.845617,27.355856,22.906783,34.468361,25.542969,26.341353,21.734436,24.915842,21.16719,26.332142,42.395435,25.760659,26.312465,25.921431,34.11734,25.222319
07-02-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.30861,18.889098,,18.737572,14.84092,13.074075,4.893452,-3.62286,16.89538,20.201528,20.429054,21.430432,22.073099,22.287944,22.266788,21.909129,22.334892,22.190566,22.181233,21.837025,21.452758,20.484284,20.455811,19.25544,14.848313
07-03-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.724965,20.362209,,18.486431,16.839394,15.405364,7.379319,-7.825083,-9.798756,14.082549,16.17852,17.777305,19.800728,20.535188,20.799592,20.873066,22.450471,18.545432,19.225343,19.899214,19.186112,18.612796,19.445104,18.066215,12.763606
07-04-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.53285,14.557624,,13.987853,13.688312,15.467986,15.272193,-51.28116,-32.428728,15.322652,16.644297,20.072772,20.84608,20.787745,21.57153,21.399158,20.321889,20.137751,20.510892,21.512018,21.596388,21.590255,21.217651,19.666362,17.740659
07-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,14.991795,13.663026,,14.118218,13.394011,14.298441,16.657905,18.490068,20.008096,21.749123,23.385591,24.899278,26.725203,26.396462,33.904878,37.435337,74.413755,58.93602,96.474348,41.017674,77.752419,44.055812,36.805839,28.076077,22.03509
07-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.373991,19.860734,,18.481994,14.479701,17.513684,19.343639,20.786378,22.634103,22.513912,27.166619,28.578498,27.230914,52.008956,27.804819,30.535945,30.66513,47.451782,45.649455,111.499548,44.874479,37.952989,36.762719,29.96385,30.364353
07-07-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.074246,22.138721,,20.925027,21.004623,24.481809,22.676258,21.901834,25.888269,28.556483,41.458321,40.775105,38.377277,30.925422,26.495271,29.44048,31.21963,31.925496,30.003031,32.419202,32.90726,28.007739,28.319247,27.217221,24.794719
